nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,brasil_codigo,brasil,variavel_codigo,variavel,periodo,mes,secoes_e_atividades_industriais_cnae_2_0_codigo,secoes_e_atividades_industriais_cnae_2_0,periodo_numerico,data,base,fonte,codigo,grandes_categorias_economicas_codigo,grandes_categorias_economicas,ajuste_sazonal,serie
1,Brasil,30,Número-índice,9388550,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200702,fevereiro 2007,129314,1 Indústria geral,200702,2007-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9506325,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200703,março 2007,129314,1 Indústria geral,200703,2007-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9602419,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200704,abril 2007,129314,1 Indústria geral,200704,2007-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9626391,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200705,maio 2007,129314,1 Indústria geral,200705,2007-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9686990,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200706,junho 2007,129314,1 Indústria geral,200706,2007-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9652336,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200707,julho 2007,129314,1 Indústria geral,200707,2007-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9784772,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200708,agosto 2007,129314,1 Indústria geral,200708,2007-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9723929,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200709,setembro 2007,129314,1 Indústria geral,200709,2007-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9947879,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200710,outubro 2007,129314,1 Indústria geral,200710,2007-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9857515,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200711,novembro 2007,129314,1 Indústria geral,200711,2007-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9893791,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200712,dezembro 2007,129314,1 Indústria geral,200712,2007-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10050035,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200801,janeiro 2008,129314,1 Indústria geral,200801,2008-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10020855,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200802,fevereiro 2008,129314,1 Indústria geral,200802,2008-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10061389,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200803,março 2008,129314,1 Indústria geral,200803,2008-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10058571,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200804,abril 2008,129314,1 Indústria geral,200804,2008-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10120903,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200805,maio 2008,129314,1 Indústria geral,200805,2008-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10275123,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200806,junho 2008,129314,1 Indústria geral,200806,2008-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10308605,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200807,julho 2008,129314,1 Indústria geral,200807,2008-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10199914,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200808,agosto 2008,129314,1 Indústria geral,200808,2008-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10331295,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200809,setembro 2008,129314,1 Indústria geral,200809,2008-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10015574,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200810,outubro 2008,129314,1 Indústria geral,200810,2008-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9435613,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200811,novembro 2008,129314,1 Indústria geral,200811,2008-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8376265,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200812,dezembro 2008,129314,1 Indústria geral,200812,2008-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8555094,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200901,janeiro 2009,129314,1 Indústria geral,200901,2009-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8762789,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200902,fevereiro 2009,129314,1 Indústria geral,200902,2009-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8794996,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200903,março 2009,129314,1 Indústria geral,200903,2009-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,8912990,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200904,abril 2009,129314,1 Indústria geral,200904,2009-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9034041,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200905,maio 2009,129314,1 Indústria geral,200905,2009-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9144868,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200906,junho 2009,129314,1 Indústria geral,200906,2009-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9261096,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200907,julho 2009,129314,1 Indústria geral,200907,2009-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9414816,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200908,agosto 2009,129314,1 Indústria geral,200908,2009-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9555942,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200909,setembro 2009,129314,1 Indústria geral,200909,2009-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9743541,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200910,outubro 2009,129314,1 Indústria geral,200910,2009-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9879425,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200911,novembro 2009,129314,1 Indústria geral,200911,2009-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9913914,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),200912,dezembro 2009,129314,1 Indústria geral,200912,2009-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10069652,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201001,janeiro 2010,129314,1 Indústria geral,201001,2010-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10053122,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201002,fevereiro 2010,129314,1 Indústria geral,201002,2010-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10270187,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201003,março 2010,129314,1 Indústria geral,201003,2010-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10310759,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201004,abril 2010,129314,1 Indústria geral,201004,2010-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10290430,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201005,maio 2010,129314,1 Indústria geral,201005,2010-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10242447,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201006,junho 2010,129314,1 Indústria geral,201006,2010-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10177692,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201007,julho 2010,129314,1 Indústria geral,201007,2010-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10147304,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201008,agosto 2010,129314,1 Indústria geral,201008,2010-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10173197,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201009,setembro 2010,129314,1 Indústria geral,201009,2010-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10149782,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201010,outubro 2010,129314,1 Indústria geral,201010,2010-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10211030,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201011,novembro 2010,129314,1 Indústria geral,201011,2010-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10261591,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201012,dezembro 2010,129314,1 Indústria geral,201012,2010-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10298096,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201101,janeiro 2011,129314,1 Indústria geral,201101,2011-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10414364,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201102,fevereiro 2011,129314,1 Indústria geral,201102,2011-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10460019,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201103,março 2011,129314,1 Indústria geral,201103,2011-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10197800,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201104,abril 2011,129314,1 Indústria geral,201104,2011-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10499830,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201105,maio 2011,129314,1 Indústria geral,201105,2011-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10297621,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201106,junho 2011,129314,1 Indústria geral,201106,2011-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10294037,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201107,julho 2011,129314,1 Indústria geral,201107,2011-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10195058,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201108,agosto 2011,129314,1 Indústria geral,201108,2011-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10037017,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201109,setembro 2011,129314,1 Indústria geral,201109,2011-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9940491,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201110,outubro 2011,129314,1 Indústria geral,201110,2011-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9983213,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201111,novembro 2011,129314,1 Indústria geral,201111,2011-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10243796,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201112,dezembro 2011,129314,1 Indústria geral,201112,2011-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9809323,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201201,janeiro 2012,129314,1 Indústria geral,201201,2012-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9887658,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201202,fevereiro 2012,129314,1 Indústria geral,201202,2012-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9832301,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201203,março 2012,129314,1 Indústria geral,201203,2012-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9837943,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201204,abril 2012,129314,1 Indústria geral,201204,2012-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9886984,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201205,maio 2012,129314,1 Indústria geral,201205,2012-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9908899,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201206,junho 2012,129314,1 Indústria geral,201206,2012-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10041761,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201207,julho 2012,129314,1 Indústria geral,201207,2012-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10239484,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201208,agosto 2012,129314,1 Indústria geral,201208,2012-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10066568,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201209,setembro 2012,129314,1 Indústria geral,201209,2012-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10202785,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201210,outubro 2012,129314,1 Indústria geral,201210,2012-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10063826,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201211,novembro 2012,129314,1 Indústria geral,201211,2012-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10134440,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201212,dezembro 2012,129314,1 Indústria geral,201212,2012-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10224891,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201301,janeiro 2013,129314,1 Indústria geral,201301,2013-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9949048,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201302,fevereiro 2013,129314,1 Indústria geral,201302,2013-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10137968,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201303,março 2013,129314,1 Indústria geral,201303,2013-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10295730,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201304,abril 2013,129314,1 Indústria geral,201304,2013-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10269824,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201305,maio 2013,129314,1 Indústria geral,201305,2013-05-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10327458,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201306,junho 2013,129314,1 Indústria geral,201306,2013-06-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10257620,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201307,julho 2013,129314,1 Indústria geral,201307,2013-07-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10275108,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201308,agosto 2013,129314,1 Indústria geral,201308,2013-08-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10335408,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201309,setembro 2013,129314,1 Indústria geral,201309,2013-09-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10218836,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201310,outubro 2013,129314,1 Indústria geral,201310,2013-10-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10280458,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201311,novembro 2013,129314,1 Indústria geral,201311,2013-11-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,9908478,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201312,dezembro 2013,129314,1 Indústria geral,201312,2013-12-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10084851,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201401,janeiro 2014,129314,1 Indústria geral,201401,2014-01-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10126558,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201402,fevereiro 2014,129314,1 Indústria geral,201402,2014-02-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10101308,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201403,março 2014,129314,1 Indústria geral,201403,2014-03-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
1,Brasil,30,Número-índice,10013102,1,Brasil,11600,PIMPF - Número-índice com ajuste sazonal (2012=100),201404,abril 2014,129314,1 Indústria geral,201404,2014-04-01,Brasil - Produção industrial por setores,IBGE/SIDRA,8159,NA,NA,Ajustada sazonalmente,Brasil - Produção industrial - Ajustada sazonalmente
