data,valor,serie,fonte,codigo,ajuste_sazonal,variavel,base
2016-06-01,8473190,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2016-07-01,8530616,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2016-08-01,8360989,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2016-09-01,8446721,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2016-10-01,8339647,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2016-11-01,8419202,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2016-12-01,8556174,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-01-01,8618953,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-02-01,8740096,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-03-01,8569221,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-04-01,8586223,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-05-01,8611421,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-06-01,8680805,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-07-01,8708862,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-08-01,8707920,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-09-01,8746627,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-10-01,8822461,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-11-01,8858937,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2017-12-01,9125236,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-01-01,8892362,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-02-01,8864075,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-03-01,8968454,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-04-01,8994947,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-05-01,8011818,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-06-01,9011017,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-07-01,8976923,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-08-01,8897861,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-09-01,8659403,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-10-01,8765164,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-11-01,8756743,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2018-12-01,8778546,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-01-01,8722526,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-02-01,8741367,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-03-01,8707292,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-04-01,8737229,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-05-01,8725570,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-06-01,8656242,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-07-01,8593640,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-08-01,8685166,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-09-01,8685792,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-10-01,8872568,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-11-01,8680826,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2019-12-01,8604238,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-01-01,8713643,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-02-01,8751783,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-03-01,8052426,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-04-01,6473287,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-05-01,6980361,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-06-01,7671847,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-07-01,8358162,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-08-01,8622810,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-09-01,8861093,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-10-01,8981586,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-11-01,9029304,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2020-12-01,9043658,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-01-01,9133375,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-02-01,8954218,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-03-01,8731522,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-04-01,8582252,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-05-01,8675412,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-06-01,8651134,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-07-01,8502137,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-08-01,8497206,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-09-01,8486131,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-10-01,8434993,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-11-01,8444751,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2021-12-01,8657927,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-01-01,8506675,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-02-01,8560017,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-03-01,8609861,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-04-01,8620119,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-05-01,8650232,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-06-01,8614374,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-07-01,8658557,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-08-01,8603388,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-09-01,8543574,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-10-01,8567647,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-11-01,8559389,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
2022-12-01,8561360,Brasil - Produção industrial - Ajustada sazonalmente,IBGE/SIDRA,8159,Ajustada sazonalmente,PIMPF - Número-índice com ajuste sazonal (2012=100),Brasil - Produção industrial por setores
